event_id,feeder_id,trip_start_time,trip_end_time,fault_description
EVT_000772,FDR_010,25/05/2015 14:00,26/05/2015 01:00,Conductor damage mid span
EVT_000773,FDR_017,01/05/2015 09:00,01/05/2015 12:00,Unknown cause – reset successful
EVT_000774,FDR_019,30/10/2015 02:00,30/10/2015 10:00,Conductor damage mid span
EVT_000774_DUP,FDR_019,30/10/2015 02:02,30/10/2015 10:00,Duplicate trip record from control system
EVT_000775,FDR_002,27/05/2015 01:00,27/05/2015 04:00,Insulator failure reported on cross-arm
EVT_000776,FDR_021,07/02/2015 13:00,07/02/2015 17:00,"Storm-related outage, multiple spans affected"
EVT_000777,FDR_004,13/12/2015 15:00,14/12/2015 03:00,Conductor damage mid span
EVT_000778,FDR_022,16/03/2015 10:00,16/03/2015 17:00,"Storm-related outage, multiple spans affected"
EVT_000779,FDR_005,28/09/2016 19:00,29/09/2016 07:00,UG cable insulation breakdown
EVT_000780,FDR_016,14/07/2016 02:00,14/07/2016 03:00,Tree contact on overhead line during high winds
EVT_000781,FDR_025,20/11/2016 06:00,20/11/2016 08:00,UG cable strike during excavation works
EVT_000782,FDR_005,13/11/2016 10:00,13/11/2016 14:00,UG cable strike during excavation works
EVT_000783,FDR_005,03/06/2016 00:00,03/06/2016 13:00,Bird strike on overhead conductor
EVT_000784,FDR_005,02/04/2016 21:00,03/04/2016 07:00,Insulator failure reported on cross-arm
EVT_000785,FDR_013,19/11/2016 00:00,19/11/2016 13:00,UG cable insulation breakdown
EVT_000786,FDR_008,28/04/2016 03:00,28/04/2016 05:00,Squirrel on cross-arm causing fault
EVT_000787,FDR_007,18/09/2016 01:00,18/09/2016 08:00,Tree contact on overhead line during high winds
EVT_000788,FDR_008,03/02/2016 00:00,03/02/2016 13:00,"Storm-related outage, multiple spans affected"
EVT_000789,FDR_009,29/09/2016 06:00,29/09/2016 15:00,Cable joint failure suspected
EVT_000790,FDR_005,09/03/2016 14:00,09/03/2016 22:00,Insulator failure reported on cross-arm
EVT_000791,FDR_021,01/01/2016 00:00,01/01/2016 13:00,Cable joint failure suspected
EVT_000792,FDR_022,03/11/2016 08:00,03/11/2016 12:00,Foil balloon contact on overhead line
EVT_000793,FDR_010,22/04/2016 20:00,23/04/2016 07:00,Swan strike mid span over river
EVT_000794,FDR_007,03/12/2016 08:00,03/12/2016 11:00,Conductor damage mid span
EVT_000795,FDR_005,19/08/2016 14:00,20/08/2016 04:00,"Storm-related outage, multiple spans affected"
EVT_000796,FDR_015,15/10/2016 20:00,16/10/2016 09:00,Tree contact on overhead line during high winds
EVT_000797,FDR_019,18/05/2016 18:00,18/05/2016 19:00,Bird strike on overhead conductor
EVT_000798,FDR_002,08/12/2016 22:00,09/12/2016 07:00,"Storm-related outage, multiple spans affected"
EVT_000799,FDR_008,13/09/2016 21:00,14/09/2016 02:00,Conductor damage mid span
EVT_000800,FDR_018,11/08/2016 00:00,11/08/2016 11:00,Foil balloon contact on overhead line
EVT_000801,FDR_015,15/04/2016 18:00,15/04/2016 23:00,Unknown cause – reset successful
EVT_000802,FDR_009,27/12/2016 00:00,27/12/2016 12:00,Swan strike mid span over river
EVT_000803,FDR_004,15/10/2016 03:00,15/10/2016 12:00,"HV trip – cause unclear, no defects found"
EVT_000804,FDR_006,13/01/2016 05:00,13/01/2016 07:00,Cable joint failure suspected
EVT_000805,FDR_015,18/04/2016 15:00,19/04/2016 05:00,Insulator failure reported on cross-arm
EVT_000805_DUP,FDR_015,18/04/2016 15:02,19/04/2016 05:00,Duplicate trip record from control system
EVT_000806,FDR_016,16/06/2016 17:00,17/06/2016 06:00,Insulator failure reported on cross-arm
EVT_000807,FDR_020,29/10/2016 16:00,30/10/2016 00:00,Cable joint failure suspected
EVT_000808,FDR_009,17/05/2016 12:00,17/05/2016 20:00,Conductor damage mid span
EVT_000809,FDR_015,24/02/2016 18:00,25/02/2016 04:00,Conductor damage mid span
EVT_000810,FDR_019,10/03/2016 03:00,10/03/2016 11:00,"Storm-related outage, multiple spans affected"
EVT_000811,FDR_017,16/05/2016 18:00,17/05/2016 07:00,Foil balloon contact on overhead line
EVT_000812,FDR_022,02/01/2016 09:00,02/01/2016 13:00,Foil balloon contact on overhead line
EVT_000813,FDR_024,01/08/2016 09:00,01/08/2016 15:00,Foil balloon contact on overhead line
EVT_000814,FDR_001,25/09/2016 18:00,25/09/2016 23:00,Tree contact on overhead line during high winds
EVT_000815,FDR_024,18/06/2016 17:00,19/06/2016 07:00,Conductor damage mid span
EVT_000816,FDR_014,08/02/2016 14:00,08/02/2016 15:00,Bird strike on overhead conductor
EVT_000817,FDR_021,06/11/2016 01:00,06/11/2016 09:00,Cable joint failure suspected
EVT_000818,FDR_024,06/08/2016 12:00,06/08/2016 22:00,Cable joint failure suspected
EVT_000819,FDR_001,05/11/2016 08:00,05/11/2016 19:00,Conductor damage mid span
EVT_000820,FDR_024,07/06/2016 10:00,07/06/2016 16:00,Tree contact on overhead line during high winds
EVT_000820_DUP,FDR_024,07/06/2016 10:02,07/06/2016 16:00,Duplicate trip record from control system
EVT_000821,FDR_016,22/08/2016 08:00,22/08/2016 21:00,Squirrel on cross-arm causing fault
EVT_000822,FDR_011,21/04/2016 09:00,21/04/2016 10:00,UG cable strike during excavation works
EVT_000823,FDR_011,02/10/2016 23:00,03/10/2016 12:00,Foil balloon contact on overhead line
EVT_000824,FDR_016,26/05/2016 00:00,26/05/2016 05:00,Squirrel on cross-arm causing fault
EVT_000825,FDR_017,02/03/2016 15:00,03/03/2016 03:00,"HV trip – cause unclear, no defects found"
EVT_000826,FDR_010,11/11/2016 05:00,11/11/2016 15:00,Insulator failure reported on cross-arm
EVT_000827,FDR_024,10/05/2016 23:00,11/05/2016 03:00,UG cable strike during excavation works
EVT_000828,FDR_003,16/04/2016 10:00,16/04/2016 16:00,Conductor damage mid span
EVT_000829,FDR_004,04/08/2016 07:00,04/08/2016 13:00,Unknown cause – reset successful
EVT_000830,FDR_009,10/01/2016 06:00,10/01/2016 15:00,Squirrel on cross-arm causing fault
EVT_000831,FDR_001,25/12/2016 15:00,25/12/2016 18:00,UG cable strike during excavation works
EVT_000832,FDR_022,27/04/2016 19:00,28/04/2016 06:00,Conductor damage mid span
EVT_000833,FDR_023,20/06/2016 05:00,20/06/2016 15:00,Swan strike mid span over river
EVT_000834,FDR_002,23/10/2016 08:00,23/10/2016 22:00,Insulator failure reported on cross-arm
EVT_000835,FDR_018,15/04/2016 15:00,15/04/2016 20:00,Swan strike mid span over river
EVT_000835_DUP,FDR_018,15/04/2016 15:02,15/04/2016 20:00,Duplicate trip record from control system
EVT_000836,FDR_010,28/01/2016 02:00,28/01/2016 07:00,"Storm-related outage, multiple spans affected"
EVT_000837,FDR_005,02/01/2016 16:00,02/01/2016 22:00,"Storm-related outage, multiple spans affected"
EVT_000837_DUP,FDR_005,02/01/2016 16:02,02/01/2016 22:00,Duplicate trip record from control system
EVT_000838,FDR_011,03/01/2017 20:00,03/01/2017 21:00,Tree contact on overhead line during high winds
EVT_000839,FDR_017,11/03/2017 23:00,12/03/2017 00:00,Bird strike on overhead conductor
EVT_000840,FDR_012,28/12/2017 19:00,29/12/2017 07:00,Swan strike mid span over river
EVT_000840_DUP,FDR_012,28/12/2017 19:02,29/12/2017 07:00,Duplicate trip record from control system
EVT_000841,FDR_020,20/06/2017 00:00,20/06/2017 05:00,Bird strike on overhead conductor
EVT_000842,FDR_025,02/06/2017 22:00,03/06/2017 02:00,Bird strike on overhead conductor
EVT_000843,FDR_025,17/07/2017 21:00,18/07/2017 11:00,Unknown cause – reset successful
EVT_000844,FDR_023,20/03/2017 04:00,20/03/2017 08:00,Swan strike mid span over river
EVT_000845,FDR_011,03/09/2017 11:00,03/09/2017 19:00,Cable joint failure suspected
EVT_000846,FDR_024,22/02/2017 08:00,22/02/2017 13:00,UG cable strike during excavation works
EVT_000847,FDR_011,16/11/2017 10:00,16/11/2017 17:00,Swan strike mid span over river
EVT_000848,FDR_003,03/09/2017 05:00,03/09/2017 06:00,"Storm-related outage, multiple spans affected"
EVT_000849,FDR_023,13/08/2017 14:00,14/08/2017 01:00,"HV trip – cause unclear, no defects found"
EVT_000850,FDR_021,29/07/2017 03:00,29/07/2017 15:00,Tree contact on overhead line during high winds
EVT_000851,FDR_005,08/10/2017 11:00,08/10/2017 23:00,Cable joint failure suspected
EVT_000851_DUP,FDR_005,08/10/2017 11:02,08/10/2017 23:00,Duplicate trip record from control system
EVT_000852,FDR_002,07/03/2017 07:00,07/03/2017 13:00,UG cable insulation breakdown
EVT_000853,FDR_007,21/12/2017 10:00,21/12/2017 20:00,Foil balloon contact on overhead line
EVT_000854,FDR_025,08/02/2017 18:00,08/02/2017 21:00,"HV trip – cause unclear, no defects found"
EVT_000854_DUP,FDR_025,08/02/2017 18:02,08/02/2017 21:00,Duplicate trip record from control system
EVT_000855,FDR_001,06/04/2017 00:00,06/04/2017 06:00,"Storm-related outage, multiple spans affected"
EVT_000856,FDR_018,07/04/2017 12:00,07/04/2017 17:00,Foil balloon contact on overhead line
EVT_000857,FDR_019,26/07/2017 15:00,26/07/2017 21:00,Conductor damage mid span
EVT_000858,FDR_007,22/06/2017 23:00,23/06/2017 03:00,Conductor damage mid span
EVT_000858_DUP,FDR_007,22/06/2017 23:02,23/06/2017 03:00,Duplicate trip record from control system
EVT_000859,FDR_022,28/03/2017 11:00,28/03/2017 17:00,Conductor damage mid span
EVT_000860,FDR_022,06/01/2017 01:00,06/01/2017 03:00,Foil balloon contact on overhead line
EVT_000861,FDR_018,10/05/2017 03:00,10/05/2017 14:00,Swan strike mid span over river
EVT_000862,FDR_003,06/11/2017 03:00,06/11/2017 17:00,Unknown cause – reset successful
EVT_000863,FDR_016,13/09/2017 17:00,13/09/2017 19:00,Insulator failure reported on cross-arm
EVT_000864,FDR_013,25/05/2017 00:00,25/05/2017 07:00,Squirrel on cross-arm causing fault
EVT_000865,FDR_006,30/11/2017 19:00,01/12/2017 04:00,UG cable insulation breakdown
EVT_000866,FDR_016,29/01/2017 07:00,29/01/2017 11:00,"HV trip – cause unclear, no defects found"
EVT_000866_DUP,FDR_016,29/01/2017 07:02,29/01/2017 11:00,Duplicate trip record from control system
EVT_000867,FDR_025,09/06/2017 14:00,09/06/2017 20:00,Insulator failure reported on cross-arm
EVT_000868,FDR_002,21/10/2017 21:00,22/10/2017 08:00,"Storm-related outage, multiple spans affected"
EVT_000869,FDR_013,06/11/2017 05:00,06/11/2017 15:00,Tree contact on overhead line during high winds
EVT_000870,FDR_006,16/10/2017 18:00,16/10/2017 20:00,Insulator failure reported on cross-arm
EVT_000871,FDR_025,08/08/2017 01:00,08/08/2017 13:00,"HV trip – cause unclear, no defects found"
EVT_000872,FDR_018,10/06/2017 13:00,10/06/2017 22:00,Unknown cause – reset successful
EVT_000872_DUP,FDR_018,10/06/2017 13:02,10/06/2017 22:00,Duplicate trip record from control system
EVT_000873,FDR_024,06/04/2017 09:00,06/04/2017 20:00,UG cable strike during excavation works
EVT_000874,FDR_024,12/07/2017 20:00,12/07/2017 21:00,Tree contact on overhead line during high winds
EVT_000875,FDR_023,13/02/2017 10:00,13/02/2017 17:00,UG cable strike during excavation works
EVT_000876,FDR_023,20/12/2017 14:00,21/12/2017 04:00,UG cable insulation breakdown
EVT_000876_DUP,FDR_023,20/12/2017 14:02,21/12/2017 04:00,Duplicate trip record from control system
EVT_000877,FDR_003,23/05/2017 11:00,23/05/2017 19:00,Foil balloon contact on overhead line
EVT_000877_DUP,FDR_003,23/05/2017 11:02,23/05/2017 19:00,Duplicate trip record from control system
EVT_000878,FDR_008,14/02/2017 04:00,14/02/2017 13:00,Cable joint failure suspected
EVT_000879,FDR_002,22/07/2017 12:00,22/07/2017 19:00,Swan strike mid span over river
EVT_000880,FDR_002,14/09/2017 04:00,14/09/2017 05:00,Tree contact on overhead line during high winds
EVT_000880_DUP,FDR_002,14/09/2017 04:02,14/09/2017 05:00,Duplicate trip record from control system
EVT_000881,FDR_021,04/04/2017 18:00,05/04/2017 01:00,Insulator failure reported on cross-arm
EVT_000882,FDR_019,16/11/2017 23:00,17/11/2017 01:00,Cable joint failure suspected
EVT_000882_DUP,FDR_019,16/11/2017 23:02,17/11/2017 01:00,Duplicate trip record from control system
EVT_000883,FDR_011,01/06/2017 23:00,02/06/2017 02:00,Unknown cause – reset successful
EVT_000884,FDR_004,31/03/2017 03:00,31/03/2017 05:00,UG cable strike during excavation works
EVT_000885,FDR_013,14/11/2017 05:00,14/11/2017 11:00,Swan strike mid span over river
EVT_000886,FDR_024,24/07/2017 01:00,24/07/2017 09:00,Unknown cause – reset successful
EVT_000887,FDR_002,19/01/2017 22:00,20/01/2017 01:00,Bird strike on overhead conductor
EVT_000888,FDR_022,04/04/2017 13:00,05/04/2017 02:00,Foil balloon contact on overhead line
EVT_000889,FDR_010,06/12/2017 09:00,06/12/2017 20:00,UG cable strike during excavation works
EVT_000889_DUP,FDR_010,06/12/2017 09:02,06/12/2017 20:00,Duplicate trip record from control system
EVT_000890,FDR_020,19/06/2017 18:00,20/06/2017 01:00,Tree contact on overhead line during high winds
EVT_000890_DUP,FDR_020,19/06/2017 18:02,20/06/2017 01:00,Duplicate trip record from control system
EVT_000891,FDR_001,05/05/2017 01:00,05/05/2017 10:00,"HV trip – cause unclear, no defects found"
EVT_000892,FDR_007,24/10/2017 21:00,25/10/2017 02:00,"Storm-related outage, multiple spans affected"
EVT_000893,FDR_022,31/05/2017 12:00,31/05/2017 23:00,Insulator failure reported on cross-arm
EVT_000894,FDR_014,10/01/2017 14:00,11/01/2017 02:00,UG cable strike during excavation works
EVT_000895,FDR_015,06/07/2017 11:00,06/07/2017 18:00,"HV trip – cause unclear, no defects found"
EVT_000896,FDR_024,16/07/2017 22:00,17/07/2017 05:00,Cable joint failure suspected
EVT_000897,FDR_005,23/06/2017 14:00,23/06/2017 20:00,Tree contact on overhead line during high winds
EVT_000898,FDR_001,27/05/2018 01:00,27/05/2018 15:00,Conductor damage mid span
EVT_000899,FDR_013,05/11/2018 16:00,06/11/2018 06:00,"Storm-related outage, multiple spans affected"
EVT_000900,FDR_003,22/10/2018 00:00,22/10/2018 12:00,Insulator failure reported on cross-arm
EVT_000901,FDR_005,31/10/2018 18:00,01/11/2018 01:00,Cable joint failure suspected
EVT_000902,FDR_001,26/09/2018 16:00,26/09/2018 18:00,Foil balloon contact on overhead line
EVT_000903,FDR_020,24/09/2018 02:00,24/09/2018 13:00,Tree contact on overhead line during high winds
EVT_000904,FDR_015,01/07/2018 16:00,02/07/2018 04:00,Insulator failure reported on cross-arm
EVT_000905,FDR_005,21/06/2018 20:00,22/06/2018 08:00,Cable joint failure suspected
EVT_000906,FDR_009,25/12/2018 00:00,25/12/2018 11:00,UG cable insulation breakdown
EVT_000907,FDR_015,13/12/2018 09:00,13/12/2018 20:00,Swan strike mid span over river
EVT_000908,FDR_017,19/05/2018 21:00,20/05/2018 09:00,Unknown cause – reset successful
EVT_000909,FDR_011,08/01/2018 22:00,09/01/2018 04:00,Cable joint failure suspected
EVT_000909_DUP,FDR_011,08/01/2018 22:02,09/01/2018 04:00,Duplicate trip record from control system
EVT_000910,FDR_003,20/12/2018 11:00,20/12/2018 17:00,"HV trip – cause unclear, no defects found"
EVT_000911,FDR_023,26/04/2018 02:00,26/04/2018 13:00,Tree contact on overhead line during high winds
EVT_000912,FDR_015,27/01/2018 23:00,28/01/2018 12:00,"Storm-related outage, multiple spans affected"
EVT_000913,FDR_005,03/05/2018 06:00,03/05/2018 19:00,UG cable insulation breakdown
EVT_000913_DUP,FDR_005,03/05/2018 06:02,03/05/2018 19:00,Duplicate trip record from control system
EVT_000914,FDR_020,17/06/2018 13:00,17/06/2018 15:00,Insulator failure reported on cross-arm
EVT_000915,FDR_024,23/04/2018 01:00,23/04/2018 06:00,Swan strike mid span over river
EVT_000916,FDR_004,23/02/2018 09:00,23/02/2018 17:00,Foil balloon contact on overhead line
EVT_000917,FDR_018,19/12/2018 15:00,20/12/2018 04:00,Foil balloon contact on overhead line
EVT_000918,FDR_001,07/11/2018 08:00,07/11/2018 16:00,"HV trip – cause unclear, no defects found"
EVT_000918_DUP,FDR_001,07/11/2018 08:02,07/11/2018 16:00,Duplicate trip record from control system
EVT_000919,FDR_019,22/02/2018 08:00,22/02/2018 11:00,UG cable insulation breakdown
EVT_000920,FDR_021,01/10/2018 03:00,01/10/2018 04:00,Foil balloon contact on overhead line
EVT_000921,FDR_009,17/05/2018 04:00,17/05/2018 14:00,Conductor damage mid span
EVT_000922,FDR_012,08/01/2018 03:00,08/01/2018 15:00,Squirrel on cross-arm causing fault
EVT_000922_DUP,FDR_012,08/01/2018 03:02,08/01/2018 15:00,Duplicate trip record from control system
EVT_000923,FDR_005,02/02/2018 05:00,02/02/2018 11:00,UG cable insulation breakdown
EVT_000924,FDR_014,10/04/2018 15:00,10/04/2018 21:00,Conductor damage mid span
EVT_000925,FDR_007,23/10/2018 02:00,23/10/2018 04:00,Conductor damage mid span
EVT_000926,FDR_017,23/07/2018 21:00,24/07/2018 08:00,Squirrel on cross-arm causing fault
EVT_000927,FDR_013,13/08/2018 07:00,13/08/2018 12:00,Insulator failure reported on cross-arm
EVT_000928,FDR_018,05/09/2018 20:00,06/09/2018 09:00,Squirrel on cross-arm causing fault
EVT_000929,FDR_017,08/03/2018 20:00,08/03/2018 21:00,Conductor damage mid span
EVT_000930,FDR_020,14/10/2018 09:00,14/10/2018 19:00,Foil balloon contact on overhead line
EVT_000931,FDR_016,26/07/2018 16:00,27/07/2018 00:00,UG cable insulation breakdown
EVT_000932,FDR_022,11/09/2018 14:00,11/09/2018 19:00,Squirrel on cross-arm causing fault
EVT_000933,FDR_006,31/12/2018 06:00,31/12/2018 13:00,"Storm-related outage, multiple spans affected"
EVT_000933_DUP,FDR_006,31/12/2018 06:02,31/12/2018 13:00,Duplicate trip record from control system
EVT_000934,FDR_016,24/06/2018 22:00,25/06/2018 08:00,"Storm-related outage, multiple spans affected"
EVT_000935,FDR_004,20/09/2018 21:00,21/09/2018 03:00,Unknown cause – reset successful
EVT_000936,FDR_019,11/01/2018 06:00,11/01/2018 17:00,"HV trip – cause unclear, no defects found"
EVT_000936_DUP,FDR_019,11/01/2018 06:02,11/01/2018 17:00,Duplicate trip record from control system
EVT_000937,FDR_023,25/05/2018 08:00,25/05/2018 16:00,Conductor damage mid span
EVT_000938,FDR_005,10/01/2018 00:00,10/01/2018 04:00,"HV trip – cause unclear, no defects found"
EVT_000939,FDR_020,10/04/2018 18:00,10/04/2018 23:00,Insulator failure reported on cross-arm
EVT_000940,FDR_016,15/11/2018 11:00,15/11/2018 13:00,Unknown cause – reset successful
EVT_000941,FDR_015,30/10/2018 23:00,31/10/2018 07:00,"HV trip – cause unclear, no defects found"
EVT_000942,FDR_025,23/10/2018 08:00,23/10/2018 17:00,UG cable strike during excavation works
EVT_000942_DUP,FDR_025,23/10/2018 08:02,23/10/2018 17:00,Duplicate trip record from control system
EVT_000943,FDR_021,15/05/2018 01:00,15/05/2018 06:00,Insulator failure reported on cross-arm
EVT_000944,FDR_009,02/09/2018 22:00,03/09/2018 06:00,Insulator failure reported on cross-arm
EVT_000945,FDR_009,27/11/2018 16:00,27/11/2018 19:00,Conductor damage mid span
EVT_000946,FDR_008,16/08/2018 01:00,16/08/2018 04:00,Tree contact on overhead line during high winds
EVT_000947,FDR_015,16/05/2018 10:00,16/05/2018 16:00,Unknown cause – reset successful
EVT_000948,FDR_013,27/05/2018 04:00,27/05/2018 11:00,Unknown cause – reset successful
EVT_000949,FDR_003,24/05/2018 04:00,24/05/2018 07:00,Insulator failure reported on cross-arm
EVT_000950,FDR_001,16/06/2018 16:00,16/06/2018 21:00,UG cable strike during excavation works
EVT_000950_DUP,FDR_001,16/06/2018 16:02,16/06/2018 21:00,Duplicate trip record from control system
EVT_000951,FDR_001,16/06/2018 18:00,17/06/2018 06:00,UG cable strike during excavation works
EVT_000952,FDR_022,21/06/2018 19:00,21/06/2018 22:00,Insulator failure reported on cross-arm
EVT_000953,FDR_021,05/12/2018 13:00,05/12/2018 21:00,"Storm-related outage, multiple spans affected"
EVT_000953_DUP,FDR_021,05/12/2018 13:02,05/12/2018 21:00,Duplicate trip record from control system
EVT_000954,FDR_001,11/12/2018 19:00,12/12/2018 06:00,Unknown cause – reset successful
EVT_000955,FDR_015,15/06/2018 20:00,15/06/2018 21:00,Squirrel on cross-arm causing fault
EVT_000956,FDR_009,07/09/2018 09:00,07/09/2018 18:00,Unknown cause – reset successful
EVT_000957,FDR_004,12/12/2018 20:00,13/12/2018 06:00,Insulator failure reported on cross-arm
EVT_000958,FDR_022,25/12/2018 07:00,25/12/2018 21:00,Insulator failure reported on cross-arm
EVT_000959,FDR_020,17/10/2019 00:00,17/10/2019 10:00,Foil balloon contact on overhead line
EVT_000959_DUP,FDR_020,17/10/2019 00:02,17/10/2019 10:00,Duplicate trip record from control system
EVT_000960,FDR_019,21/11/2019 16:00,21/11/2019 23:00,Conductor damage mid span
EVT_000961,FDR_008,06/09/2019 23:00,07/09/2019 10:00,Foil balloon contact on overhead line
EVT_000962,FDR_020,12/09/2019 15:00,13/09/2019 02:00,UG cable strike during excavation works
EVT_000963,FDR_002,31/01/2019 09:00,31/01/2019 14:00,Unknown cause – reset successful
EVT_000964,FDR_009,17/03/2019 22:00,18/03/2019 06:00,"HV trip – cause unclear, no defects found"
EVT_000965,FDR_004,21/05/2019 07:00,21/05/2019 17:00,"HV trip – cause unclear, no defects found"
EVT_000966,FDR_019,25/10/2019 05:00,25/10/2019 10:00,UG cable insulation breakdown
EVT_000966_DUP,FDR_019,25/10/2019 05:02,25/10/2019 10:00,Duplicate trip record from control system
EVT_000967,FDR_025,12/11/2019 06:00,12/11/2019 11:00,Cable joint failure suspected
EVT_000968,FDR_024,13/12/2019 01:00,13/12/2019 08:00,Insulator failure reported on cross-arm
EVT_000969,FDR_013,12/11/2019 06:00,12/11/2019 16:00,Unknown cause – reset successful
EVT_000969_DUP,FDR_013,12/11/2019 06:02,12/11/2019 16:00,Duplicate trip record from control system
EVT_000970,FDR_003,30/11/2019 11:00,30/11/2019 20:00,Swan strike mid span over river
EVT_000971,FDR_022,13/12/2019 16:00,14/12/2019 00:00,Squirrel on cross-arm causing fault
EVT_000972,FDR_022,19/07/2019 03:00,19/07/2019 17:00,Bird strike on overhead conductor
EVT_000973,FDR_017,16/02/2019 05:00,16/02/2019 08:00,Cable joint failure suspected
EVT_000974,FDR_005,14/12/2019 08:00,14/12/2019 19:00,Insulator failure reported on cross-arm
EVT_000975,FDR_002,18/02/2019 16:00,18/02/2019 19:00,Unknown cause – reset successful
EVT_000975_DUP,FDR_002,18/02/2019 16:02,18/02/2019 19:00,Duplicate trip record from control system
EVT_000976,FDR_013,06/09/2019 09:00,06/09/2019 15:00,Insulator failure reported on cross-arm
EVT_000976_DUP,FDR_013,06/09/2019 09:02,06/09/2019 15:00,Duplicate trip record from control system
EVT_000977,FDR_010,07/07/2019 00:00,07/07/2019 02:00,Foil balloon contact on overhead line
EVT_000978,FDR_010,25/04/2019 00:00,25/04/2019 09:00,Swan strike mid span over river
EVT_000979,FDR_023,06/07/2019 17:00,07/07/2019 05:00,Squirrel on cross-arm causing fault
EVT_000980,FDR_018,14/07/2019 10:00,15/07/2019 00:00,Conductor damage mid span
EVT_000981,FDR_003,10/07/2019 13:00,10/07/2019 23:00,UG cable strike during excavation works
EVT_000982,FDR_014,04/12/2019 08:00,04/12/2019 18:00,Cable joint failure suspected
EVT_000983,FDR_009,17/11/2019 01:00,17/11/2019 14:00,Foil balloon contact on overhead line
EVT_000984,FDR_006,08/01/2019 04:00,08/01/2019 12:00,Insulator failure reported on cross-arm
EVT_000984_DUP,FDR_006,08/01/2019 04:02,08/01/2019 12:00,Duplicate trip record from control system
EVT_000985,FDR_009,24/04/2019 04:00,24/04/2019 12:00,Foil balloon contact on overhead line
EVT_000985_DUP,FDR_009,24/04/2019 04:02,24/04/2019 12:00,Duplicate trip record from control system
EVT_000986,FDR_025,17/06/2019 07:00,17/06/2019 14:00,Insulator failure reported on cross-arm
EVT_000987,FDR_013,07/05/2019 11:00,07/05/2019 14:00,Conductor damage mid span
EVT_000988,FDR_022,17/06/2019 16:00,18/06/2019 04:00,"Storm-related outage, multiple spans affected"
EVT_000989,FDR_007,15/05/2019 01:00,15/05/2019 15:00,"Storm-related outage, multiple spans affected"
EVT_000990,FDR_018,17/09/2019 12:00,17/09/2019 14:00,Conductor damage mid span
EVT_000991,FDR_001,28/03/2019 21:00,29/03/2019 09:00,Insulator failure reported on cross-arm
EVT_000992,FDR_009,07/02/2019 22:00,08/02/2019 05:00,Conductor damage mid span
EVT_000992_DUP,FDR_009,07/02/2019 22:02,08/02/2019 05:00,Duplicate trip record from control system
EVT_000993,FDR_007,25/09/2019 14:00,26/09/2019 04:00,Foil balloon contact on overhead line
EVT_000994,FDR_025,08/02/2019 22:00,09/02/2019 03:00,Unknown cause – reset successful
EVT_000995,FDR_003,04/11/2019 18:00,04/11/2019 20:00,UG cable insulation breakdown
EVT_000996,FDR_006,15/10/2019 03:00,15/10/2019 07:00,Conductor damage mid span
EVT_000997,FDR_010,30/06/2019 22:00,01/07/2019 06:00,Conductor damage mid span
EVT_000998,FDR_019,16/07/2019 22:00,17/07/2019 02:00,Conductor damage mid span
EVT_000999,FDR_013,01/12/2019 19:00,02/12/2019 07:00,Unknown cause – reset successful
EVT_001000,FDR_016,07/06/2019 07:00,07/06/2019 21:00,Conductor damage mid span
EVT_001001,FDR_018,11/10/2019 07:00,11/10/2019 12:00,Tree contact on overhead line during high winds
EVT_001002,FDR_011,06/02/2019 18:00,07/02/2019 01:00,Foil balloon contact on overhead line
EVT_001003,FDR_014,31/05/2019 12:00,31/05/2019 22:00,Foil balloon contact on overhead line
EVT_001004,FDR_002,22/01/2019 23:00,23/01/2019 09:00,UG cable insulation breakdown
EVT_001005,FDR_008,24/05/2019 03:00,24/05/2019 15:00,Squirrel on cross-arm causing fault
EVT_001006,FDR_021,29/07/2019 19:00,30/07/2019 04:00,Foil balloon contact on overhead line
EVT_001007,FDR_023,14/11/2019 21:00,15/11/2019 05:00,Tree contact on overhead line during high winds
EVT_001008,FDR_019,18/03/2019 15:00,19/03/2019 04:00,Swan strike mid span over river
EVT_001009,FDR_016,26/01/2019 15:00,26/01/2019 21:00,Tree contact on overhead line during high winds
EVT_001010,FDR_012,30/04/2019 17:00,01/05/2019 01:00,Cable joint failure suspected
EVT_001011,FDR_017,05/05/2019 07:00,05/05/2019 12:00,Bird strike on overhead conductor
EVT_001012,FDR_007,27/04/2019 05:00,27/04/2019 11:00,Conductor damage mid span
EVT_001013,FDR_003,13/04/2019 13:00,13/04/2019 21:00,Insulator failure reported on cross-arm
EVT_001014,FDR_014,28/03/2019 01:00,28/03/2019 08:00,UG cable strike during excavation works
EVT_001015,FDR_011,28/11/2019 00:00,28/11/2019 10:00,"HV trip – cause unclear, no defects found"
EVT_001015_DUP,FDR_011,28/11/2019 00:02,28/11/2019 10:00,Duplicate trip record from control system
EVT_001016,FDR_004,15/08/2019 08:00,15/08/2019 10:00,Tree contact on overhead line during high winds
EVT_001017,FDR_011,02/07/2019 16:00,02/07/2019 21:00,Unknown cause – reset successful
EVT_001018,FDR_010,03/08/2019 00:00,03/08/2019 09:00,"Storm-related outage, multiple spans affected"
EVT_001019,FDR_023,22/03/2019 18:00,23/03/2019 05:00,Foil balloon contact on overhead line
EVT_001020,FDR_001,22/11/2019 13:00,22/11/2019 14:00,"HV trip – cause unclear, no defects found"
EVT_001021,FDR_006,16/02/2020 10:00,16/02/2020 22:00,Bird strike on overhead conductor
EVT_001022,FDR_013,14/01/2020 17:00,14/01/2020 23:00,Unknown cause – reset successful
